strike,lastPrice,impliedVolatility,openInterest,volume,time_to_maturity,option_type,yfinance.Ticker object <AAPL>,historical_volatility,yfinance.Ticker object <MSFT>,yfinance.Ticker object <GOOG>,yfinance.Ticker object <AMZN>,yfinance.Ticker object <TSLA>,yfinance.Ticker object <NVDA>,yfinance.Ticker object <META>,yfinance.Ticker object <PEP>,yfinance.Ticker object <NFLX>,yfinance.Ticker object <ADBE>,yfinance.Ticker object <AVGO>,yfinance.Ticker object <INTC>,yfinance.Ticker object <CMCSA>,yfinance.Ticker object <CSCO>,yfinance.Ticker object <COST>,yfinance.Ticker object <TMUS>,yfinance.Ticker object <TXN>,yfinance.Ticker object <QCOM>,yfinance.Ticker object <AMGN>,yfinance.Ticker object <HON>,yfinance.Ticker object <AMD>,yfinance.Ticker object <INTU>,yfinance.Ticker object <SBUX>,yfinance.Ticker object <AMAT>,yfinance.Ticker object <GILD>,yfinance.Ticker object <BKNG>,yfinance.Ticker object <ADP>,yfinance.Ticker object <MDLZ>,yfinance.Ticker object <ISRG>,yfinance.Ticker object <REGN>,yfinance.Ticker object <PDD>,yfinance.Ticker object <PYPL>,yfinance.Ticker object <MU>,yfinance.Ticker object <MRNA>,yfinance.Ticker object <FISV>,yfinance.Ticker object <KLAC>,yfinance.Ticker object <MAR>,yfinance.Ticker object <VRTX>,yfinance.Ticker object <LRCX>,yfinance.Ticker object <CTSH>,yfinance.Ticker object <CSX>,yfinance.Ticker object <ADI>,yfinance.Ticker object <SNPS>,yfinance.Ticker object <NXPI>,yfinance.Ticker object <ORLY>,yfinance.Ticker object <EA>,yfinance.Ticker object <IDXX>,yfinance.Ticker object <PANW>,yfinance.Ticker object <MNST>,yfinance.Ticker object <KDP>,yfinance.Ticker object <FTNT>,yfinance.Ticker object <AZN>,yfinance.Ticker object <ROST>,yfinance.Ticker object <CHTR>,yfinance.Ticker object <TEAM>,yfinance.Ticker object <CDNS>,yfinance.Ticker object <EXC>,yfinance.Ticker object <AEP>,yfinance.Ticker object <WDAY>,yfinance.Ticker object <MELI>,yfinance.Ticker object <DXCM>,yfinance.Ticker object <XEL>,yfinance.Ticker object <CRWD>,yfinance.Ticker object <PCAR>,yfinance.Ticker object <LCID>,yfinance.Ticker object <ALGN>,yfinance.Ticker object <ENPH>,yfinance.Ticker object <VRSK>,yfinance.Ticker object <ZS>,yfinance.Ticker object <DDOG>,yfinance.Ticker object <OKTA>,yfinance.Ticker object <BIDU>,yfinance.Ticker object <DOCU>,yfinance.Ticker object <BIIB>,yfinance.Ticker object <ANSS>,yfinance.Ticker object <MRVL>,yfinance.Ticker object <PAYC>,yfinance.Ticker object <ZS>,yfinance.Ticker object <JD>,yfinance.Ticker object <CTAS>,yfinance.Ticker object <PINS>,yfinance.Ticker object <EBAY>,yfinance.Ticker object <TTWO>,yfinance.Ticker object <CPRT>,yfinance.Ticker object <ODFL>,yfinance.Ticker object <BKR>,yfinance.Ticker object <NTES>,yfinance.Ticker object <CEG>,yfinance.Ticker object <FAST>,yfinance.Ticker object <MTCH>
84.0,0.19,0.12500875,0.0,33.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.0,0.16,0.12500875,0.0,598.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.0,0.1,0.12500875,0.0,77.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.0,0.09,0.2500075,0.0,14.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.0,0.14,0.2500075,0.0,278.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.0,0.05,0.2500075,0.0,88.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.0,0.14,0.2500075,0.0,13.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95.0,0.05,0.2500075,0.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96.0,0.02,0.2500075,0.0,24.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.0,0.01,0.2500075,0.0,30.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98.0,0.01,0.2500075,0.0,22.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.0,0.03,0.2500075,0.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0,0.01,0.2500075,0.0,114.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.0,0.05,0.2500075,0.0,50.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.0,0.09,0.2500075,0.0,2.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.0,0.04,0.2500075,0.0,2.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.0,0.03,0.2500075,0.0,20.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.0,0.06,0.500005,0.0,2.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.0,0.02,0.500005,0.0,23.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.0,0.12,0.500005,0.0,10.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.0,0.02,0.500005,0.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.0,0.05,1.205082099609375,973.0,2.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.0,0.03,1.2041055419921873,1110.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.0,0.03,1.2500037499999999,1412.0,15.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.0,0.01,0.500005,0.0,5.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.0,0.06,0.500005,0.0,50.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.0,0.06,0.500005,0.0,50.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.0,0.1,1.6650407373046878,246.0,2.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.0,0.09,0.992187578125,1210.0,2.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.0,0.1,0.500005,0.0,10.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.0,0.03,1.291019169921875,1068.0,30.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.0,0.01,0.98437515625,605.0,17.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.0,0.46,0.0,,,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.0,0.1,1.000005,250.0,20.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.0,0.02,0.500005,0.0,108.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.0,0.09,1.6455095849609376,195.0,5.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.0,0.01,0.500005,0.0,14.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.0,0.08,1.9746095019531251,560.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.0,0.05,1.470705771484375,0.0,6.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.0,0.01,0.500005,0.0,39.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.0,0.05,1.5332054589843749,60.0,9.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.0,0.03,2.2871136572265627,630.0,,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.0,0.13,0.0,,,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.0,0.04,0.500005,0.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.0,734.85,0.0,4.0,2.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.0,0.11,0.0,,,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.0,0.02,1.6601579492187502,27.0,7.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.0,0.06,0.500005,0.0,10.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.0,287.85,0.0,1.0,,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.0,162.17,0.0,1.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195.0,216.0,0.0,0.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.0,692.44,0.0,30.0,10.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210.0,288.46,0.0,4.0,3.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220.0,145.0,0.0,1.0,,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.0,168.0,0.0,1.0,,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270.0,127.2,0.0,1.0,,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280.0,226.0,0.0,1.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.0,703.9,0.0,0.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.0,617.0,0.0,7.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310.0,624.37,0.0,13.0,7.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320.0,454.5,0.500005,2.0,2.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330.0,592.44,0.0,14.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340.0,632.17,0.0,5.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350.0,338.76,0.0,4.0,11.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.0,376.45,0.0,10.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380.0,550.46,0.0,7.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390.0,541.66,0.0,6.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400.0,424.87,0.0,19.0,5.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,692.24,0.0,18.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420.0,267.01,0.0,19.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430.0,283.0,0.0,11.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440.0,511.36,0.0,14.0,2.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450.0,157.0,0.0,7.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460.0,312.15,0.0,3.0,2.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470.0,294.33,0.500005,13.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480.0,298.01,1.000005,47.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490.0,294.18,0.500005,18.0,2.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.0,294.08,0.500005,189.0,2.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510.0,260.49,0.0,18.0,2.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520.0,249.12,0.500005,11.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530.0,254.35,0.500005,18.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540.0,284.24,0.500005,16.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.0,289.63,0.500005,57.0,1.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560.0,415.45,0.0,18.0,4.0,0.049315068493150684,1,,0.44931072181812803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yfinance.Ticker object <LRCX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
